id,longitude,latitude,year,month,beat,precinct
11103,-122.337344788,47.61093691,2009,4,M3,W
11104,-122.337591975,47.61120737,2009,4,M3,W
11105,-122.337591975,47.61120737,2009,4,M3,W
11106,-122.38145621,47.56110747,2009,4,W2,SW
11107,-122.38145621,47.56110747,2009,4,W2,SW
11108,-122.27002092,47.51715141,2009,4,S3,S
11109,-122.311130639,47.54888559,2009,4,O3,S
11110,-122.333945656,47.70594225,2009,4,UNKNOWN,UNKNOWN
11111,-122.354035332,47.51735387,2009,4,F3,SW
11112,-122.354035332,47.51735387,2009,4,F3,SW
11113,-122.312880508,47.60084761,2009,4,G2,E
11114,-122.313412021,47.58059322,2009,4,R1,S
11115,-122.366177951,47.66865339,2009,4,B2,N
11116,-122.345223487,47.6143722,2009,3,D1,W
11117,-122.313115709,47.66218058,2009,3,U2,N
11118,-122.34672239,47.612326,2009,3,D1,W
11119,-122.336385862,47.61676979,2009,3,D2,W
11120,-122.346234139,47.61004416,2009,3,D1,W
11121,-122.341542597,47.61278241,2009,3,M2,W
11122,-122.300763979,47.61294162,2009,3,C3,E
11123,-122.343702991,47.61288656,2009,3,D1,W
11124,-122.346308211,47.61442098,2009,3,D1,W
11125,-122.306351803,47.60167384,2009,3,G2,E
11126,-122.351130371,47.61285556,2009,3,D1,W
11127,-122.346072363,47.61194161,2009,3,D1,W
11128,-122.313115709,47.66218058,2009,3,U2,N
11129,-122.385605898,47.53762342,2009,3,W3,SW
11130,-122.299458365,47.61293412,2009,3,C3,E
11131,-122.304754556,47.60083139,2009,3,G2,E
11132,-122.304754556,47.60083139,2009,3,G2,E
11133,-122.366401685,47.62599407,2009,3,Q2,W
11134,-122.346523613,47.61514114,2009,3,D1,W
11135,-122.345223485,47.6143722,2009,3,D1,W
11136,-122.34716362100001,47.61375921,2009,3,D1,W
11137,-122.348393392,47.61624647,2009,3,D1,W
11138,-122.345213266,47.61260646,2009,3,D1,W
11139,-122.348393387,47.61624647,2009,3,D1,W
11140,-122.341102352,47.61134854,2009,3,M1,W
11141,-122.346294536,47.61177027,2009,3,D1,W
11142,-122.34414364,47.61432035,2009,3,D1,W
11143,-122.346234139,47.61004416,2009,3,D1,W
11145,-122.302619776,47.5924811,2009,3,G3,E
11146,-122.302619776,47.5924811,2009,3,G3,E
11147,-122.302619776,47.5924811,2009,3,G3,E
11148,-122.320915228,47.6225585,2009,3,E1,E
11149,-122.286148728,47.60733604,2009,3,G2,E
11150,-122.346294536,47.61177027,2009,3,D1,W
11151,-122.380503225,47.6716353,2009,3,B1,N
11152,-122.349139688,47.6137554,2009,3,D1,W
11153,-122.317361143,47.57776523,2009,3,R1,S
11154,-122.334038709,47.60172211,2009,3,K1,W
11155,-122.388093252,47.67768886,2009,3,J2,N
11156,-122.344996828,47.72503555,2009,3,N2,N
11157,-122.288357601,47.60655845,2009,3,G2,E
11158,-122.299158735,47.57967225,2009,3,R2,S
11159,-122.32155827,47.6210711,2009,3,E1,E
11160,-122.347001976,47.66097928,2009,3,B3,N
11161,-122.345085286,47.73306346,2009,3,N2,N
11162,-122.337901627,47.68628026,2009,3,J3,N
11163,-122.337901627,47.68628026,2009,3,J3,N
11164,-122.268030094,47.51985178,2009,3,S3,S
11165,-122.374195749,47.56407561,2009,3,W2,SW
11166,-122.362150135,47.53551506,2009,3,F1,SW
11167,-122.376466623,47.54377222,2009,3,W3,SW
11168,-122.380436318,47.66523531,2009,3,B1,N
11169,-122.344584902,47.61575309,2009,3,D2,W
11170,-122.377345544,47.69242795,2009,3,J1,N
11171,-122.317363695,47.66897683,2009,3,U1,N
11172,-122.333824569,47.6037328,2009,3,K1,W
11173,-122.355400414,47.62501526,2009,3,Q3,W
11174,-122.334717535,47.61309798,2009,3,M2,W
11175,-122.334197842,47.58610377,2009,3,O1,S
11176,-122.334197842,47.58610377,2009,3,O1,S
11177,-122.302769961,47.60800896,2009,3,G2,E
11178,-122.33417685,47.60214897,2009,3,K1,W
11179,-122.336683423,47.61021404,2009,3,M3,W
11180,-122.324079833,47.59918915,2009,3,K3,W
11181,-122.303784696,47.60652005,2009,3,G2,E
11182,-122.334038709,47.60172211,2009,3,K1,W
11183,-122.34372886,47.61641491,2009,3,D2,W
11184,-122.343702997,47.61288656,2009,3,D1,W
11185,-122.301092732,47.602166,2009,3,G2,E
11186,-122.308430328,47.57250754,2009,3,R1,S
11187,-122.340922038,47.60981423,2009,3,M1,W
11188,-122.345443945,47.61508874,2009,3,D1,W
11189,-122.345443945,47.61508874,2009,3,D1,W
11190,-122.344363967,47.61503675,2009,3,D1,W
11191,-122.342879598,47.60981273,2009,3,M1,W
11192,-122.302108337,47.61002177,2009,3,C3,E
11193,-122.394346665,47.54133589,2009,3,W3,SW
11194,-122.345223487,47.6143722,2009,3,D1,W
11195,-122.295625747,47.599211,2009,3,G3,E
11196,-122.34237665,47.62147207,2009,3,D2,W
11197,-122.296859266,47.57457052,2009,3,R2,S
11198,-122.317378247,47.67691886,2009,3,U1,N
11199,-122.317378247,47.67691886,2009,3,U1,N
11200,-122.345027033,47.72776861,2009,3,N2,N
11201,-122.332845836,47.6026625,2009,3,K1,W
11202,-122.313149,47.66053224,2009,3,U2,N
11203,-122.355154773,47.51827803,2009,3,F3,SW
11204,-122.355154773,47.51827803,2009,3,F3,SW
11205,-122.37676149,47.52107002,2009,3,W3,SW
11206,-122.331776965,47.60149293,2009,3,K3,W
11207,-122.277193255,47.55006585,2009,3,R3,S
11208,-122.30631128,47.60910004,2009,3,G2,E
11209,-122.359369244,47.69513711,2009,3,J1,N
11210,-122.344896093,47.71717447,2009,3,N2,N
11211,-122.271266992,47.54427754,2009,3,S2,S
11212,-122.381494625,47.66613372,2009,3,B1,N
11213,-122.28910919,47.59113563,2009,3,G3,E
11214,-122.348316619,47.6150284,2009,3,D1,W
11215,-122.34672239,47.612326,2009,3,D1,W
11216,-122.335017878,47.61090901,2009,3,M3,W
11217,-122.370792464,47.56579959,2009,3,W2,SW
11218,-122.313115709,47.66218058,2009,3,U2,N
11219,-122.332597254,47.61329593,2009,3,M2,W
11220,-122.318168851,47.6158384,2009,3,E2,E
11221,-122.344989533,47.61100442,2009,3,D1,W
11222,-122.342622653,47.61283437,2009,3,D1,W
11223,-122.343636522,47.61032054,2009,3,M1,W
11224,-122.317222849,47.59918907,2009,3,K3,W
11225,-122.342634086,47.6146004,2009,3,D2,W
11226,-122.345443945,47.61508874,2009,3,D1,W
11227,-122.346294536,47.61177027,2009,3,D1,W
11228,-122.349439062,47.71686411,2009,3,UNKNOWN,UNKNOWN
11229,-122.341132733,47.61004447,2009,3,M1,W
11230,-122.342879598,47.60981273,2009,3,M1,W
11231,-122.300779853,47.61157693,2009,3,C3,E
11232,-122.347001976,47.66097928,2009,3,B3,N
11233,-122.340013422,47.60882096,2009,3,M1,W
11234,-122.383493719,47.66783018,2009,3,B1,N
11235,-122.354120303,47.70598736,2009,3,N1,N
11236,-122.302063749,47.61294138,2009,3,C3,E
11237,-122.270834383,47.53935539,2009,3,S2,S
11238,-122.270834383,47.53935539,2009,3,S2,S
11239,-122.332519436,47.6023056,2009,3,K2,W
11240,-122.355453141,47.61860206,2009,3,D1,W
11241,-122.272009809,47.56768312,2009,3,R3,S
11243,-122.332519436,47.6023056,2009,3,K2,W
11244,-122.301392429,47.61531164,2009,3,C3,E
11245,-122.301392429,47.61531164,2009,3,C3,E
11246,-122.301392429,47.61531164,2009,3,C3,E
11248,-122.34453483,47.69164949,2009,3,N3,N
11249,-122.344363967,47.61503675,2009,3,D1,W
11250,-122.347028516,47.61602597,2009,3,D1,W
11251,-122.346294536,47.61177027,2009,3,D1,W
11252,-122.298917346,47.60166063,2009,3,G2,E
11253,-122.344562699,47.61222186,2009,3,D1,W
11254,-122.348430875,47.61685497,2009,3,D1,W
11255,-122.342879598,47.60981273,2009,3,M1,W
11256,-122.310765,47.58502815,2009,3,R1,S
11257,-122.310765,47.58502815,2009,3,R1,S
11258,-122.33321128,47.60201606,2009,3,K1,W
11259,-122.346722391,47.612326,2009,3,D1,W
11260,-122.346308211,47.61442098,2009,3,D1,W
11261,-122.32506845,47.59583534,2009,3,K3,W
11262,-122.330510332,47.60188591,2009,3,K3,W
11263,-122.317227983,47.5983376,2009,3,K3,W
11264,-122.318430719,47.59918657,2009,3,K3,W
11265,-122.318430719,47.59918657,2009,3,K3,W
11266,-122.371406058,47.67779667,2009,3,J2,N
11267,-122.318902463,47.68674595,2009,3,L2,N
11268,-122.275329341,47.53522711,2009,3,S2,S
11269,-122.275329341,47.53522711,2009,3,S2,S
11270,-122.33418488,47.60005883,2009,3,K2,W
11271,-122.390057427,47.51888635,2009,3,W3,SW
11272,-122.346083208,47.61370749,2009,3,D1,W
11273,-122.360683959,47.69514193,2009,3,J1,N
11274,-122.344353393,47.61327122,2009,3,D1,W
11275,-122.3458631,47.61299081,2009,3,D1,W
11276,-122.297437773,47.59077418,2009,3,G3,E
11277,-122.340013422,47.60882096,2009,3,M1,W
11278,-122.347372429,47.61271039,2009,3,D1,W
11279,-122.29917317,47.55852017,2009,3,R1,S
11280,-122.322241462,47.53963322,2009,3,O3,S
11281,-122.340922038,47.60981423,2009,3,M1,W
11282,-122.343271188,47.60820692,2009,3,M1,W
11283,-122.346294536,47.61177027,2009,3,D1,W
11284,-122.346234139,47.61004416,2009,3,D1,W
11285,-122.343636522,47.61032054,2009,3,M1,W
11286,-122.337938763,47.61416918,2009,3,M2,W
11287,-122.346072363,47.61194161,2009,3,D1,W
11288,-122.343262296,47.61145276,2009,3,M1,W
11289,-122.332493897,47.64829623,2009,3,B3,N
11290,-122.348840275,47.61157337,2009,3,D1,W
11291,-122.37621508,47.66827913,2009,3,B1,N
11292,-122.345664267,47.61580557,2009,3,D1,W
11293,-122.354751195,47.62457688,2009,3,Q3,W
11294,-122.358019949,47.62393445,2009,3,Q3,W
11295,-122.33553199,47.59828495,2009,3,K2,W
11296,-122.343636522,47.61032054,2009,3,M1,W
11297,-122.320915228,47.6225585,2009,3,E1,E
11298,-122.320915228,47.6225585,2009,3,E1,E
11299,-122.343052604,47.6125019,2009,3,M1,W
11300,-122.345223487,47.6143722,2009,3,D1,W
11301,-122.30277707,47.60617557,2009,3,G2,E
11302,-122.329787809,47.66828204,2009,3,B3,N
11303,-122.279444957,47.54066759,2009,3,S2,S
11304,-122.275988665,47.54602663,2009,3,S2,S
11305,-122.346072363,47.61194161,2009,3,D1,W
11306,-122.346294536,47.61177027,2009,3,D1,W
11307,-122.331214864,47.60087849,2009,3,K2,W
11308,-122.320863694,47.61932364,2009,3,E1,E
11309,-122.346072363,47.61194161,2009,3,D1,W
11310,-122.315250733,47.66401157,2009,3,U2,N
11311,-122.32155827,47.6210711,2009,3,E1,E
11312,-122.344771983,47.61117277,2009,3,M1,W
11313,-122.353968043,47.52285981,2009,3,F3,SW
11314,-122.343934408,47.61536891,2009,3,D2,W
11315,-122.345863105,47.61299081,2009,3,D1,W
11316,-122.3458631,47.61299081,2009,3,D1,W
11317,-122.338348304,47.60951744,2009,3,M3,W
11318,-122.317222849,47.59918907,2009,3,K3,W
11319,-122.32344394,47.60412808,2009,3,G1,E
11320,-122.298641699,47.60010856,2009,3,G3,E
11321,-122.303257158,47.58501972,2009,3,R1,S
11322,-122.32169565,47.59834608,2009,3,K3,W
11323,-122.322241462,47.53963322,2009,3,O3,S
11324,-122.296231659,47.59921895,2009,3,G3,E
11325,-122.296231659,47.59921895,2009,3,G3,E
11326,-122.301663881,47.58295413,2009,3,R2,S
11327,-122.342879598,47.60981273,2009,3,M1,W
11328,-122.320789514,47.61465549,2009,3,E2,E
11329,-122.332876714,47.60088159,2009,3,K2,W
11330,-122.313115709,47.66218058,2009,3,U2,N
11331,-122.376121145,47.51191468,2009,3,W3,SW
11332,-122.335260508,47.6036254,2009,3,K1,W
11333,-122.313115709,47.66218058,2009,3,U2,N
11334,-122.345653455,47.61403982,2009,3,D1,W
11335,-122.387871088,47.58087018,2009,3,W1,SW
11336,-122.339358065,47.60978173,2009,3,M3,W
11337,-122.339358065,47.60978173,2009,3,M3,W
11338,-122.320915228,47.6225585,2009,3,E1,E
11339,-122.325814494,47.70134434,2009,3,L2,N
11340,-122.320882286,47.6204918,2009,3,E1,E
11341,-122.313115709,47.66218058,2009,3,U2,N
11342,-122.33733875,47.60925299,2009,3,M3,W
11343,-122.313115709,47.66218058,2009,3,U2,N
11344,-122.345003455,47.6136555,2009,3,D1,W
11345,-122.278704289,47.53293421,2009,3,S2,S
11346,-122.3458631,47.61299081,2009,3,D1,W
11347,-122.300763978,47.61294162,2009,3,C3,E
11348,-122.291970543,47.57039063,2009,3,R2,S
11349,-122.344353393,47.61327122,2009,3,D1,W
11350,-122.305562315,47.5829557,2009,3,R1,S
11351,-122.320863694,47.61932364,2009,3,E1,E
11352,-122.320863694,47.61932364,2009,3,E1,E
11353,-122.340013422,47.60882096,2009,3,M1,W
11354,-122.314946263,47.52431706,2009,3,F3,SW
11355,-122.294005649,47.57291861,2009,3,R2,S
11356,-122.38692416,47.55607872,2009,3,W2,SW
11357,-122.38692416,47.55607872,2009,3,W2,SW
11358,-122.346083207,47.61370749,2009,3,D1,W
11359,-122.355301464,47.68983727,2009,3,J2,N
11360,-122.340892454,47.61239802,2009,3,M2,W
11361,-122.320293303,47.5958268,2009,3,K3,W
11362,-122.342612491,47.61106822,2009,3,M1,W
11363,-122.334211198,47.60918901,2009,3,M3,W
11364,-122.287688833,47.55970553,2009,3,R3,S
11365,-122.287688833,47.55970553,2009,3,R3,S
11366,-122.32680361,47.6167093,2009,3,E1,E
11367,-122.32089893,47.62153197,2009,3,E1,E
11368,-122.320872893,47.61990775,2009,3,E1,E
11369,-122.317152892,47.55790933,2009,3,R1,S
11370,-122.323408499,47.61465058,2009,3,E2,E
11371,-122.343262291,47.61145275,2009,3,M1,W
11372,-122.342424915,47.61564896,2009,2,D2,W
11373,-122.343636522,47.61032054,2009,2,M1,W
11375,-122.326892907,47.52647722,2009,2,F3,SW
11376,-122.326892907,47.52647722,2009,2,F3,SW
11377,-122.334197241,47.58716618,2009,2,O1,S
11378,-122.345007696,47.62089811,2009,2,Q3,W
11379,-122.346306133,47.61973465,2009,2,Q3,W
11380,-122.381985624,47.64939487,2009,2,Q1,W
11381,-122.381985624,47.64939487,2009,2,Q1,W
11382,-122.268030094,47.51985178,2009,2,S3,S
11383,-122.335928546,47.61190423,2009,2,M2,W
11384,-122.34325825,47.61056881,2009,2,M1,W
11385,-122.290990689,47.57203314,2009,2,R2,S
11386,-122.32886096,47.60334108,2009,2,K1,W
11387,-122.28234489,47.53704403,2009,2,S1,S
11388,-122.385137117,47.58208971,2009,2,W1,SW
11389,-122.270274019,47.53695788,2009,2,S2,S
11390,-122.332251468,47.60201216,2009,2,K2,W
11391,-122.332798947,47.61183846,2009,2,M2,W
11392,-122.316119118,47.54639992,2009,2,O3,S
11393,-122.316119118,47.54639992,2009,2,O3,S
11394,-122.33418152,47.60088319,2009,2,K2,W
11395,-122.310258863,47.59421411,2009,2,G3,E
11396,-122.335260508,47.6036254,2009,2,K1,W
11397,-122.376794003,47.69698014,2009,2,J1,N
11398,-122.348027176,47.61309147,2009,2,D1,W
11399,-122.353411046,47.65200488,2009,2,B2,N
11400,-122.326253855,47.61773647,2009,2,E1,E
11401,-122.326253855,47.61773647,2009,2,E1,E
11402,-122.348035666,47.52922283,2009,2,F3,SW
11403,-122.334227067,47.61666508,2009,2,D2,W
11404,-122.356639312,47.68983646,2009,2,J2,N
11405,-122.332653342,47.7086545,2009,2,N3,N
11406,-122.332653342,47.7086545,2009,2,N3,N
11407,-122.332653342,47.7086545,2009,2,N3,N
11408,-122.331963982,47.60253739,2009,2,K1,W
11409,-122.350787253,47.61824783,2009,2,D1,W
11410,-122.386773458,47.56381597,2009,2,W2,SW
11411,-122.333196806,47.601721,2009,2,K2,W
11412,-122.348027176,47.61309146,2009,2,D1,W
11413,-122.314824223,47.61291272,2009,2,E2,E
11414,-122.314824223,47.61291272,2009,2,E2,E
11415,-122.314824223,47.61291272,2009,2,E2,E
11416,-122.30360489,47.6141176,2009,2,C3,E
11417,-122.348840275,47.61157337,2009,2,D1,W
11418,-122.275988665,47.54602663,2009,2,S2,S
11419,-122.348840275,47.61157337,2009,2,D1,W
11420,-122.324081647,47.59751131,2009,2,K3,W
11421,-122.290299187,47.67669147,2009,2,U3,N
11422,-122.369692489,47.66146817,2009,2,B2,N
11423,-122.269988735,47.53034883,2009,2,S2,S
11424,-122.334038709,47.60172211,2009,2,K1,W
11425,-122.317892559,47.53708721,2009,2,O3,S
11426,-122.317892559,47.53708721,2009,2,O3,S
11427,-122.320915228,47.6225585,2009,2,E1,E
11428,-122.344123273,47.61079035,2009,2,M1,W
11429,-122.325711256,47.59835286,2009,2,K3,W
11430,-122.324734265,47.59751235,2009,2,K3,W
11431,-122.324734265,47.59751235,2009,2,K3,W
11432,-122.333200197,47.60088199,2009,2,K2,W
11433,-122.356714535,47.62392989,2009,2,Q3,W
11434,-122.356714535,47.62392989,2009,2,Q3,W
11435,-122.319206762,47.7085692,2009,2,L2,N
11436,-122.347001976,47.66097928,2009,2,B3,N
11437,-122.337893627,47.61649021,2009,2,D2,W
11438,-122.326360518,47.59919276,2009,2,K3,W
11439,-122.276013876,47.53706137,2009,2,S2,S
11440,-122.276013876,47.53706137,2009,2,S2,S
11441,-122.297173111,47.6079983,2009,2,G2,E
11442,-122.297173111,47.6079983,2009,2,G2,E
11443,-122.294754902,47.54264794,2009,2,S1,S
11444,-122.333200197,47.60088199,2009,2,K2,W
11445,-122.329048253,47.58878256,2009,2,O1,S
11446,-122.327624251,47.60534018,2009,2,E3,E
11447,-122.344560656,47.6938234,2009,2,N3,N
11448,-122.328733501,47.60487637,2009,2,K1,W
11449,-122.316779126,47.61097885,2009,2,E2,E
11450,-122.295019816,47.59920305,2009,2,G3,E
11451,-122.350061628,47.70398095,2009,2,N3,N
11452,-122.324804012,47.62594379,2009,2,C1,E
11453,-122.304989604,47.61147433,2009,2,C3,E
11454,-122.304989604,47.61147433,2009,2,C3,E
11455,-122.376802782,47.68966673,2009,2,J2,N
11456,-122.327166185,47.60651793,2009,2,E3,E
11457,-122.312843392,47.60862658,2009,2,G2,E
11458,-122.33733875,47.60925299,2009,2,M3,W
11459,-122.368218407,47.62849917,2009,2,Q2,W
11460,-122.327680646,47.59665538,2009,2,K3,W
11461,-122.302235835,47.6010021,2009,2,G2,E
11462,-122.33733875,47.60925299,2009,2,M3,W
11463,-122.368218407,47.62849917,2009,2,Q2,W
11464,-122.348840275,47.61157337,2009,2,D1,W
11465,-122.277455133,47.52743886,2009,2,S2,S
11466,-122.316781525,47.60351416,2009,2,G1,E
11467,-122.345223487,47.6143722,2009,2,D1,W
11468,-122.318947229,47.52560363,2009,2,F3,SW
11469,-122.320882286,47.6204918,2009,2,E1,E
11470,-122.373525407,47.69591177,2009,2,J1,N
11471,-122.302759197,47.59927791,2009,2,G2,E
11472,-122.302430488,47.6039171,2009,2,G2,E
11473,-122.320771381,47.61351951,2009,2,E2,E
11474,-122.346294536,47.61177027,2009,2,D1,W
11475,-122.320863694,47.61932364,2009,2,E1,E
11476,-122.320863694,47.61932364,2009,2,E1,E
11477,-122.320863694,47.61932364,2009,2,E1,E
11478,-122.320863694,47.61932364,2009,2,E1,E
11479,-122.381494625,47.66613372,2009,2,B1,N
11480,-122.324027373,47.62256545,2009,2,E1,E
11481,-122.344896093,47.71717447,2009,2,N2,N
11482,-122.344896093,47.71717447,2009,2,N2,N
11483,-122.344896093,47.71717447,2009,2,N2,N
11484,-122.348027176,47.61309147,2009,2,D1,W
11485,-122.270154704,47.53644387,2009,2,S2,S
11486,-122.298779891,47.6152995,2009,2,C3,E
11487,-122.325521509,47.61465363,2009,2,E3,E
11488,-122.311393795,47.67578296,2009,2,U1,N
11489,-122.311393795,47.67578296,2009,2,U1,N
11490,-122.313115709,47.66218058,2009,2,U2,N
11491,-122.324034002,47.62371704,2009,2,E1,E
11492,-122.313087963,47.66399625,2009,2,U2,N
11493,-122.345213266,47.61260646,2009,2,D1,W
11494,-122.337441358,47.60267488,2009,2,K1,W
11495,-122.345213266,47.61260646,2009,2,D1,W
11496,-122.313115709,47.66218058,2009,2,U2,N
11497,-122.323534432,47.62092589,2009,2,E1,E
11498,-122.318598875,47.6613051,2009,2,U2,N
11499,-122.314224056,47.66400406,2009,2,U2,N
11500,-122.371671478,47.56613725,2009,2,W2,SW
11501,-122.371671478,47.56613725,2009,2,W2,SW
11502,-122.287477899,47.5578548,2009,2,R3,S
11503,-122.366401685,47.62599407,2009,2,Q2,W
11504,-122.338047718,47.61170568,2009,2,M2,W
11505,-122.313607747,47.58080508,2009,2,R1,S
11506,-122.34672239,47.612326,2009,2,D1,W
11507,-122.348027176,47.61309146,2009,2,D1,W
11508,-122.33321128,47.60201606,2009,2,K1,W
11509,-122.31413726,47.59921009,2009,2,K3,W
11510,-122.325056926,47.59877133,2009,2,K3,W
11511,-122.325056926,47.59877133,2009,2,K3,W
11512,-122.317569149,47.59582098,2009,2,K3,W
11513,-122.348564422,47.65665987,2009,2,B2,N
11514,-122.357183757,47.51736176,2009,2,F2,SW
11515,-122.372485387,47.67454357,2009,2,B2,N
11516,-122.306356955,47.59925471,2009,2,G3,E
11517,-122.316780071,47.60742702,2009,2,G1,E
11518,-122.346308211,47.61442098,2009,2,D1,W
11519,-122.295908688,47.57541836,2009,2,R2,S
11520,-122.366401692,47.62599408,2009,2,Q2,W
11522,-122.341611733,47.51910592,2009,2,F3,SW
11523,-122.341611733,47.51910592,2009,2,F3,SW
11524,-122.280373885,47.52830466,2009,2,S1,S
11525,-122.339256996,47.61051065,2009,2,M1,W
11526,-122.349102902,47.61314718,2009,2,D1,W
11527,-122.269986042,47.52330727,2009,2,S3,S
11528,-122.325056922,47.59877133,2009,2,K3,W
11529,-122.29812714,47.61529549,2009,2,C3,E
11530,-122.333200197,47.60088199,2009,2,K2,W
11531,-122.298041407,47.59924235,2009,2,G3,E
11532,-122.320771381,47.61351951,2009,2,E2,E
11533,-122.320771381,47.61351951,2009,2,E2,E
11534,-122.366401692,47.62599408,2009,2,Q2,W
11535,-122.386396956,47.58468613,2009,2,W1,SW
11536,-122.252397415,47.50639619,2009,2,S3,S
11537,-122.333200197,47.60088199,2009,2,K2,W
11538,-122.319643595,47.59834791,2009,2,K3,W
11539,-122.345070042,47.73167415,2009,2,N2,N
11540,-122.332251468,47.60201216,2009,2,K2,W
11541,-122.345003457,47.6136555,2009,2,D1,W
11542,-122.315766681,47.66644303,2009,2,U1,N
11543,-122.315766681,47.66644303,2009,2,U1,N
11544,-122.348027176,47.61309147,2009,2,D1,W
11545,-122.335725066,47.61462023,2009,2,M2,W
11546,-122.37077872,47.57290605,2009,2,W1,SW
11547,-122.272117369,47.52330965,2009,2,S2,S
11548,-122.355709521,47.53368182,2009,2,F1,SW
11549,-122.283486743,47.55445537,2009,2,R3,S
11550,-122.313115709,47.66218058,2009,2,U2,N
11551,-122.348027176,47.61309147,2009,2,D1,W
11552,-122.344783326,47.61293883,2009,2,D1,W
11553,-122.327666994,47.59919493,2009,2,K3,W
11554,-122.295453861,47.60355335,2009,2,G2,E
11556,-122.348840275,47.61157337,2009,2,D1,W
11557,-122.344771983,47.61117277,2009,2,M1,W
11558,-122.334192269,47.59403974,2009,2,K2,W
11559,-122.334150895,47.60408964,2009,2,K1,W
11560,-122.376819389,47.56407687,2009,2,W2,SW
11561,-122.376819389,47.56407687,2009,2,W2,SW
11562,-122.296188098,47.57834715,2009,2,R2,S
11563,-122.344896093,47.71717447,2009,2,N2,N
11564,-122.327755482,47.66135727,2009,2,B3,N
11565,-122.325707864,47.59919176,2009,2,K3,W
11566,-122.285384896,47.55704307,2009,2,R3,S
11567,-122.334281078,47.60255533,2009,2,K1,W
11568,-122.296294867,47.59737726,2009,2,G3,E
11569,-122.325058629,47.5983519,2009,2,K3,W
11570,-122.31822465,47.61934309,2009,2,E1,E
11571,-122.314288735,47.66118072,2009,2,U2,N
11572,-122.314288735,47.66118072,2009,2,U2,N
11573,-122.29548582,47.56193781,2009,2,R2,S
11574,-122.320863694,47.61932364,2009,2,E1,E
11575,-122.269997156,47.52121033,2009,2,S3,S
11576,-122.344896093,47.71717447,2009,2,N2,N
11577,-122.344896093,47.71717447,2009,2,N2,N
11578,-122.32571789,47.59667531,2009,2,K3,W
11579,-122.30381587,47.60031912,2009,2,G2,E
11580,-122.30381587,47.60031912,2009,2,G2,E
11581,-122.30381587,47.60031912,2009,2,G2,E
11582,-122.30381587,47.60031912,2009,2,G2,E
11583,-122.349102902,47.61314718,2009,2,D1,W
11584,-122.297572217,47.54196926,2009,2,S1,S
11585,-122.370727734,47.56924147,2009,2,W1,SW
11586,-122.260962192,47.50132718,2009,2,S3,S
11587,-122.262228098,47.67889074,2009,2,U3,N
11588,-122.310544723,47.58921093,2009,2,R1,S
11589,-122.365123523,47.62414579,2009,2,Q3,W
11590,-122.365123523,47.62414579,2009,2,Q3,W
11591,-122.316780473,47.60620305,2009,2,G1,E
11592,-122.345223485,47.6143722,2009,2,D1,W
11593,-122.319791686,47.54487245,2009,2,O3,S
11594,-122.325711256,47.59835286,2009,2,K3,W
11595,-122.367024919,47.62559367,2009,2,Q3,W
11596,-122.346740721,47.52555707,2009,2,F3,SW
11597,-122.318430719,47.59918657,2009,2,K3,W
11598,-122.341081499,47.62029929,2009,2,D2,W
11599,-122.296988698,47.56861009,2009,2,R2,S
11600,-122.302233456,47.5992813,2009,2,G3,E
11601,-122.345085279,47.73306345,2009,2,N2,N
11602,-122.345085279,47.73306345,2009,2,N2,N
11603,-122.333200197,47.60088199,2009,2,K2,W
11604,-122.320854484,47.61873954,2009,2,E1,E
11605,-122.347420341,47.61508492,2009,2,D1,W
11606,-122.280383505,47.65986681,2009,2,UNKNOWN,UNKNOWN
11607,-122.322398658,47.60801798,2009,2,E3,E
11608,-122.333269343,47.5798103,2009,2,O1,S
11609,-122.333269343,47.5798103,2009,2,O1,S
11610,-122.374100884,47.68967676,2009,1,J2,N
11611,-122.302057319,47.55103163,2009,1,S1,S
11612,-122.320854488,47.61873954,2009,1,E1,E
11613,-122.349905408,47.68693908,2009,1,J3,N
11614,-122.322052376,47.59750785,2009,1,K3,W
11615,-122.2920942,47.53444574,2009,1,S1,S
11616,-122.2920942,47.53444574,2009,1,S1,S
11617,-122.31373241,47.70398468,2009,1,L2,N
11618,-122.31373241,47.70398468,2009,1,L2,N
11619,-122.323751905,47.59876922,2009,1,K3,W
11620,-122.314953294,47.52389209,2009,1,F3,SW
11621,-122.270432964,47.53764263,2009,1,S2,S
11622,-122.31843579,47.59834275,2009,1,K3,W
11623,-122.269990425,47.53158241,2009,1,S2,S
11625,-122.313115709,47.66218058,2009,1,U2,N
11626,-122.343636522,47.61032054,2009,1,M1,W
11627,-122.343636522,47.61032054,2009,1,M1,W
11628,-122.34733379,47.65900378,2009,1,B2,N
11629,-122.314712446,47.58187089,2009,1,R1,S
11630,-122.331776965,47.60149293,2009,1,K3,W
11631,-122.297221909,47.59331501,2009,1,G3,E
11632,-122.29927595,47.59926042,2009,1,G3,E
11633,-122.30700596,47.60267403,2009,1,G2,E
11634,-122.313115708,47.66218058,2009,1,U2,N
11635,-122.279385283,47.53705256,2009,1,S2,S
11636,-122.270154704,47.53644387,2009,1,S2,S
11637,-122.270154704,47.53644387,2009,1,S2,S
11638,-122.332876714,47.60088159,2009,1,K2,W
11639,-122.333200197,47.60088199,2009,1,K2,W
11640,-122.269986022,47.53482792,2009,1,S2,S
11641,-122.295568117,47.57496603,2009,1,R2,S
11642,-122.322110927,47.6140662,2009,1,E2,E
11643,-122.335976002,47.60088134,2009,1,K2,W
